FID,network_name,station_name,region_name,station_id,station_eu_code,municipality_name,station_municipality,station_position,station_lat,station_lon,station_altitude,pollutant_id,pollutant_label,pollutant_notation,spo_local_id,spp_local_id,sam_local_id,data_record_start_time,data_record_end_time,data_record_value,observation_unit_notation,observation_unit_label,primary_observation_notation,primary_observation_label,data_record_id,sampling_point_id,row_id,flag_cur_snapshot,pollutant_level,measurement_type_label,measurement_method_label
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_6dc,ENIPOWER,PERRINO,PUGLIA,249959,IT2137A,Brindisi,rione perrino,POINT (17.95472 40.63139),40.63139,17.95472,20,8,Nitrogen dioxide (air),NO2,SPO.IT2137A_8_chemi_2014-01-01_00:00:00,SPP.IT2137A_8_chemi_2014-01-01_00:00:00,SAM.IT2137A_8_chemi_2014-01-01_00:00:00,2025-04-15T01:00:00,2025-04-15T02:00:00,2.18,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499440590,1038627,244661,0,6,Metodo Automatico,Chemiluminescence
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_6dd,ENIPOWER,PERRINO,PUGLIA,249959,IT2137A,Brindisi,rione perrino,POINT (17.95472 40.63139),40.63139,17.95472,20,8,Nitrogen dioxide (air),NO2,SPO.IT2137A_8_chemi_2014-01-01_00:00:00,SPP.IT2137A_8_chemi_2014-01-01_00:00:00,SAM.IT2137A_8_chemi_2014-01-01_00:00:00,2025-04-15T02:00:00,2025-04-15T03:00:00,2.04,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499443637,1038627,244662,0,6,Metodo Automatico,Chemiluminescence
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_6de,ENIPOWER,PERRINO,PUGLIA,249959,IT2137A,Brindisi,rione perrino,POINT (17.95472 40.63139),40.63139,17.95472,20,8,Nitrogen dioxide (air),NO2,SPO.IT2137A_8_chemi_2014-01-01_00:00:00,SPP.IT2137A_8_chemi_2014-01-01_00:00:00,SAM.IT2137A_8_chemi_2014-01-01_00:00:00,2025-04-15T03:00:00,2025-04-15T04:00:00,2.42,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499450701,1038627,244663,0,6,Metodo Automatico,Chemiluminescence
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_6df,ENIPOWER,PERRINO,PUGLIA,249959,IT2137A,Brindisi,rione perrino,POINT (17.95472 40.63139),40.63139,17.95472,20,8,Nitrogen dioxide (air),NO2,SPO.IT2137A_8_chemi_2014-01-01_00:00:00,SPP.IT2137A_8_chemi_2014-01-01_00:00:00,SAM.IT2137A_8_chemi_2014-01-01_00:00:00,2025-04-15T05:00:00,2025-04-15T06:00:00,1.86,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499467523,1038627,244664,0,6,Metodo Automatico,Chemiluminescence
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_6e0,ENIPOWER,PERRINO,PUGLIA,249959,IT2137A,Brindisi,rione perrino,POINT (17.95472 40.63139),40.63139,17.95472,20,8,Nitrogen dioxide (air),NO2,SPO.IT2137A_8_chemi_2014-01-01_00:00:00,SPP.IT2137A_8_chemi_2014-01-01_00:00:00,SAM.IT2137A_8_chemi_2014-01-01_00:00:00,2025-04-15T06:00:00,2025-04-15T07:00:00,2.64,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499475166,1038627,244665,0,6,Metodo Automatico,Chemiluminescence
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_6e1,ENIPOWER,PERRINO,PUGLIA,249959,IT2137A,Brindisi,rione perrino,POINT (17.95472 40.63139),40.63139,17.95472,20,8,Nitrogen dioxide (air),NO2,SPO.IT2137A_8_chemi_2014-01-01_00:00:00,SPP.IT2137A_8_chemi_2014-01-01_00:00:00,SAM.IT2137A_8_chemi_2014-01-01_00:00:00,2025-04-15T04:00:00,2025-04-15T05:00:00,1.82,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499460021,1038627,244666,0,6,Metodo Automatico,Chemiluminescence
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_6e2,ENIPOWER,PERRINO,PUGLIA,249959,IT2137A,Brindisi,rione perrino,POINT (17.95472 40.63139),40.63139,17.95472,20,8,Nitrogen dioxide (air),NO2,SPO.IT2137A_8_chemi_2014-01-01_00:00:00,SPP.IT2137A_8_chemi_2014-01-01_00:00:00,SAM.IT2137A_8_chemi_2014-01-01_00:00:00,2025-04-15T07:00:00,2025-04-15T08:00:00,3.44,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499483911,1038627,244667,0,6,Metodo Automatico,Chemiluminescence
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_6e3,ENIPOWER,PERRINO,PUGLIA,249959,IT2137A,Brindisi,rione perrino,POINT (17.95472 40.63139),40.63139,17.95472,20,8,Nitrogen dioxide (air),NO2,SPO.IT2137A_8_chemi_2014-01-01_00:00:00,SPP.IT2137A_8_chemi_2014-01-01_00:00:00,SAM.IT2137A_8_chemi_2014-01-01_00:00:00,2025-04-15T08:00:00,2025-04-15T09:00:00,11.35,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499501983,1038627,244668,0,6,Metodo Automatico,Chemiluminescence
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_6e4,ENIPOWER,PERRINO,PUGLIA,249959,IT2137A,Brindisi,rione perrino,POINT (17.95472 40.63139),40.63139,17.95472,20,8,Nitrogen dioxide (air),NO2,SPO.IT2137A_8_chemi_2014-01-01_00:00:00,SPP.IT2137A_8_chemi_2014-01-01_00:00:00,SAM.IT2137A_8_chemi_2014-01-01_00:00:00,2025-04-15T09:00:00,2025-04-15T10:00:00,13.73,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499510640,1038627,244669,0,6,Metodo Automatico,Chemiluminescence
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_6e5,ENIPOWER,PERRINO,PUGLIA,249959,IT2137A,Brindisi,rione perrino,POINT (17.95472 40.63139),40.63139,17.95472,20,8,Nitrogen dioxide (air),NO2,SPO.IT2137A_8_chemi_2014-01-01_00:00:00,SPP.IT2137A_8_chemi_2014-01-01_00:00:00,SAM.IT2137A_8_chemi_2014-01-01_00:00:00,2025-04-15T10:00:00,2025-04-15T11:00:00,10.41,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499524425,1038627,244670,0,6,Metodo Automatico,Chemiluminescence
