FID,network_name,station_name,region_name,station_id,station_eu_code,municipality_name,station_municipality,station_position,station_lat,station_lon,station_altitude,pollutant_id,pollutant_label,pollutant_notation,spo_local_id,spp_local_id,sam_local_id,data_record_start_time,data_record_end_time,data_record_value,observation_unit_notation,observation_unit_label,primary_observation_notation,primary_observation_label,data_record_id,sampling_point_id,row_id,flag_cur_snapshot,pollutant_level,measurement_type_label,measurement_method_label
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_-484d,REGIONE PUGLIA,taranto MACHIAVELLI,PUGLIA,249926,IT1611A,Taranto,via machiavelli,POINT (17.22583 40.48861),40.48861,17.22583,10,20,Benzene (air),C6H6,SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,SPP.IT1611A_20_GC-FID_2004-05-01_00:00:00,SAM.IT1611A_20_GC-FID_2004-05-01_00:00:00,2025-04-14T20:00:00,2025-04-14T21:00:00,0.28,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499398795,1038441,232694,0,6,Metodo Automatico,Gas chromatography followed by flame ionization detection (GC-FID)
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_-484c,REGIONE PUGLIA,taranto MACHIAVELLI,PUGLIA,249926,IT1611A,Taranto,via machiavelli,POINT (17.22583 40.48861),40.48861,17.22583,10,20,Benzene (air),C6H6,SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,SPP.IT1611A_20_GC-FID_2004-05-01_00:00:00,SAM.IT1611A_20_GC-FID_2004-05-01_00:00:00,2025-04-14T21:00:00,2025-04-14T22:00:00,0.28,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499414563,1038441,232695,0,6,Metodo Automatico,Gas chromatography followed by flame ionization detection (GC-FID)
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_-484b,REGIONE PUGLIA,taranto MACHIAVELLI,PUGLIA,249926,IT1611A,Taranto,via machiavelli,POINT (17.22583 40.48861),40.48861,17.22583,10,20,Benzene (air),C6H6,SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,SPP.IT1611A_20_GC-FID_2004-05-01_00:00:00,SAM.IT1611A_20_GC-FID_2004-05-01_00:00:00,2025-04-14T22:00:00,2025-04-14T23:00:00,0.29,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499418906,1038441,232696,0,6,Metodo Automatico,Gas chromatography followed by flame ionization detection (GC-FID)
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_-484a,REGIONE PUGLIA,taranto MACHIAVELLI,PUGLIA,249926,IT1611A,Taranto,via machiavelli,POINT (17.22583 40.48861),40.48861,17.22583,10,20,Benzene (air),C6H6,SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,SPP.IT1611A_20_GC-FID_2004-05-01_00:00:00,SAM.IT1611A_20_GC-FID_2004-05-01_00:00:00,2025-04-14T23:00:00,2025-04-15T00:00:00,0.18,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499429410,1038441,232697,0,6,Metodo Automatico,Gas chromatography followed by flame ionization detection (GC-FID)
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_-4849,REGIONE PUGLIA,taranto MACHIAVELLI,PUGLIA,249926,IT1611A,Taranto,via machiavelli,POINT (17.22583 40.48861),40.48861,17.22583,10,20,Benzene (air),C6H6,SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,SPP.IT1611A_20_GC-FID_2004-05-01_00:00:00,SAM.IT1611A_20_GC-FID_2004-05-01_00:00:00,2025-04-15T00:00:00,2025-04-15T01:00:00,0.12,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499440516,1038441,232698,0,6,Metodo Automatico,Gas chromatography followed by flame ionization detection (GC-FID)
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_-4848,REGIONE PUGLIA,taranto MACHIAVELLI,PUGLIA,249926,IT1611A,Taranto,via machiavelli,POINT (17.22583 40.48861),40.48861,17.22583,10,20,Benzene (air),C6H6,SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,SPP.IT1611A_20_GC-FID_2004-05-01_00:00:00,SAM.IT1611A_20_GC-FID_2004-05-01_00:00:00,2025-04-15T01:00:00,2025-04-15T02:00:00,0.12,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499443689,1038441,232699,0,6,Metodo Automatico,Gas chromatography followed by flame ionization detection (GC-FID)
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_-4847,REGIONE PUGLIA,taranto MACHIAVELLI,PUGLIA,249926,IT1611A,Taranto,via machiavelli,POINT (17.22583 40.48861),40.48861,17.22583,10,20,Benzene (air),C6H6,SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,SPP.IT1611A_20_GC-FID_2004-05-01_00:00:00,SAM.IT1611A_20_GC-FID_2004-05-01_00:00:00,2025-04-15T02:00:00,2025-04-15T03:00:00,0.11,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499450724,1038441,232700,0,6,Metodo Automatico,Gas chromatography followed by flame ionization detection (GC-FID)
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_-4846,REGIONE PUGLIA,taranto MACHIAVELLI,PUGLIA,249926,IT1611A,Taranto,via machiavelli,POINT (17.22583 40.48861),40.48861,17.22583,10,20,Benzene (air),C6H6,SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,SPP.IT1611A_20_GC-FID_2004-05-01_00:00:00,SAM.IT1611A_20_GC-FID_2004-05-01_00:00:00,2025-04-15T04:00:00,2025-04-15T05:00:00,0.11,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499467450,1038441,232701,0,6,Metodo Automatico,Gas chromatography followed by flame ionization detection (GC-FID)
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_-4845,REGIONE PUGLIA,taranto MACHIAVELLI,PUGLIA,249926,IT1611A,Taranto,via machiavelli,POINT (17.22583 40.48861),40.48861,17.22583,10,20,Benzene (air),C6H6,SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,SPP.IT1611A_20_GC-FID_2004-05-01_00:00:00,SAM.IT1611A_20_GC-FID_2004-05-01_00:00:00,2025-04-15T05:00:00,2025-04-15T06:00:00,0.1,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499475045,1038441,232702,0,6,Metodo Automatico,Gas chromatography followed by flame ionization detection (GC-FID)
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_-4844,REGIONE PUGLIA,taranto MACHIAVELLI,PUGLIA,249926,IT1611A,Taranto,via machiavelli,POINT (17.22583 40.48861),40.48861,17.22583,10,20,Benzene (air),C6H6,SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,SPP.IT1611A_20_GC-FID_2004-05-01_00:00:00,SAM.IT1611A_20_GC-FID_2004-05-01_00:00:00,2025-04-15T03:00:00,2025-04-15T04:00:00,0.12,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499459974,1038441,232703,0,6,Metodo Automatico,Gas chromatography followed by flame ionization detection (GC-FID)
dati_nrt_informambiente_mv.fid--18c43834_1963fbf0368_-4843,REGIONE PUGLIA,taranto MACHIAVELLI,PUGLIA,249926,IT1611A,Taranto,via machiavelli,POINT (17.22583 40.48861),40.48861,17.22583,10,20,Benzene (air),C6H6,SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,SPP.IT1611A_20_GC-FID_2004-05-01_00:00:00,SAM.IT1611A_20_GC-FID_2004-05-01_00:00:00,2025-04-15T06:00:00,2025-04-15T07:00:00,0.12,µg/m3,Micrograms per cubic meter,hour,Hourly average/mean,499483988,1038441,232704,0,6,Metodo Automatico,Gas chromatography followed by flame ionization detection (GC-FID)
